0,Kent State,E Michigan,Tue Jan 17,,0,Miami (OH),73,Bowling Green State,83,20230121,NL,,,,,,,,,,
0,Florida St,Notre Dame,Tue Jan 17,,0,Campbell,78,Charleston Southern,76,20230121,NL,,,,,,,,,,
0,NC State,GA Tech,Tue Jan 17,,0,Bellarmine,49,Lipscomb,69,20230121,NL,,,,,,,,,,
0,Boston Col,N Carolina,Tue Jan 17,,0,Middle Tennessee,68,Louisiana Tech,51,20230121,NL,,,,,,,,,,
0,Creighton,Butler,Tue Jan 17,,0,Northwestern State,88,New Orleans,65,20230121,NL,,,,,,,,,,
0,Kansas,Kansas St,Tue Jan 17,,0,NC State,69,UNC,80,20230121,NL,,,,,,,,,,
0,Houston,Tulane,Tue Jan 17,,0,Texas-Rio Grande Valley,64,Sam Houston State,83,20230121,NL,,,,,,,,,,
0,IL-Chicago,Valparaiso,Tue Jan 17,,0,Tennessee Tech,77,Southeast Missouri State,84,20230121,NL,,,,,,,,,,
0,Texas,Iowa State,Tue Jan 17,,0,Louisiana,60,Texas State,51,20230121,NL,,,,,,,,,,
0,Evansville,S Illinois,Tue Jan 17,,0,Louisiana-Monroe,53,Troy,77,20230121,NL,,,,,,,,,,
0,Penn State,Wisconsin,Tue Jan 17,,0,Prairie View,55,Alabama State,56,20230121,NL,,,,,,,,,,
0,Alabama,Vanderbilt,Tue Jan 17,,0,UNLV,63,Fresno State,76,20230121,NL,,,,,,,,,,
0,Wyoming,Air Force,Tue Jan 17,,0,Southern Utah,60,Seattle,81,20230121,NL,,,,,,,,,,
0,Georgia,Kentucky,Tue Jan 17,,0,UT Arlington,68,Abilene Christian,84,20230121,NL,,,,,,,,,,
0,UNLV,Utah State,Tue Jan 17,,0,Kennesaw State,65,Florida Gulf Coast,63,20230121,NL,,,,,,,,,,
0,Nevada,Boise State,Tue Jan 17,,0,Incarnate Word,70,Lamar,64,20230121,NL,,,,,,,,,,
0,San Jose St,New Mexico,Tue Jan 17,,0,Lafayette,49,Lehigh,61,20230121,NL,,,,,,,,,,
0,Clemson,Wake Forest,Tue Jan 17,,0,Youngstown State,75,Milwaukee,88,20230121,NL,,,,,,,,,,
0,Baylor,Texas Tech,Tue Jan 17,,0,Appalachian State,72,Old Dominion,58,20230121,NL,,,,,,,,,,
0,Murray St,Belmont,Tue Jan 17,,0,Cleveland State,85,Wright State,77,20230121,NL,,,,,,,,,,
0,Hartford,Morgan St,Wed Jan 18,,0,Hawaii,67,UC-Riverside,63,20230121,NL,,,,,,,,,,
0,Bucknell,Army,Wed Jan 18,,0,Utah Valley,76,Grand Canyon,74,20230121,NL,,,,,,,,,,
0,Maryland BC,Mass Lowell,Wed Jan 18,,0,Robert Morris,72,Green Bay,38,20230121,NL,,,,,,,,,,
0,Connecticut,Seton Hall,Wed Jan 18,,0,Texas A&M-Corpus Christi,78,Houston Christian,90,20230121,NL,,,,,,,,,,
0,Gard-Webb,Longwood,Wed Jan 18,,0,Florida,61,Mississippi State,59,20230121,NL,,,,,,,,,,
0,Wofford,W Carolina,Wed Jan 18,,0,Central Arkansas,66,North Alabama,82,20230121,NL,,,,,,,,,,
0,Samford,E Tenn St,Wed Jan 18,,0,Idaho,67,Northern Colorado,73,20230121,NL,,,,,,,,,,
0,Colgate,Holy Cross,Wed Jan 18,,0,Tulane,79,Tulsa,81,20230121,NL,,,,,,,,,,
0,Bradley,Indiana St,Wed Jan 18,,0,Washington,61,Utah,86,20230121,NL,,,,,,,,,,
0,Pittsburgh,Louisville,Wed Jan 18,,0,New Mexico State,76,Utah Tech,89,20230121,NL,,,,,,,,,,
0,Boston U,Navy,Wed Jan 18,,0,Montana State,67,Montana,64,20230121,NL,,,,,,,,,,
0,VA Tech,Virginia,Wed Jan 18,,0,Sacramento State,48,Weber State,50,20230121,NL,,,,,,,,,,
0,Ohio State,Nebraska,Wed Jan 18,,0,San Diego State,70,Air Force,60,20230121,NL,,,,,,,,,,
0,Furman,Chattanooga,Wed Jan 18,,0,USC,77,Arizona State,69,20230121,NL,,,,,,,,,,
0,Radford,Campbell,Wed Jan 18,,0,Cal State Fullerton,66,Cal State Northridge,69,20230121,NL,,,,,,,,,,
0,NC-Asheville,Charl South,Wed Jan 18,,0,Long Beach State,112,UC-San Diego,110,20230121,NL,,,,,,,,,,
0,Saint Louis,Loyola-Chi,Wed Jan 18,,0,Cal State Bakersfield,58,UCSB,76,20230121,NL,,,,,,,,,,
0,Duquesne,St Bonavent,Wed Jan 18,,0,New Hampshire,69,UMBC,80,20230121,NL,,,,,,,,,,
0,Presbyterian,SC Upstate,Wed Jan 18,,0,Temple,56,Houston,55,20230122,NL,,,,,,,,,,
0,Winthrop,High Point,Wed Jan 18,,0,Maryland,55,Purdue,58,20230122,NL,,,,,,,,,,
0,Auburn,LSU,Wed Jan 18,,0,Butler,56,UConn,86,20230122,NL,,,,,,,,,,
0,Florida,Texas A&M,Wed Jan 18,,0,Furman,96,Wofford,82,20230122,NL,,,,,,,,,,
0,TX Christian,W Virginia,Wed Jan 18,,0,Stonehill,70,Fairleigh Dickinson,59,20230122,NL,,,,,,,,,,
0,Cincinnati,S Florida,Wed Jan 18,,0,Bryant,79,UMass-Lowell,98,20230122,NL,,,,,,,,,,
0,E Carolina,Temple,Wed Jan 18,,0,Minnesota,56,Michigan,60,20230122,NL,,,,,,,,,,
0,Lafayette,American,Wed Jan 18,,0,Merrimack,63,St. Francis (NY),55,20230122,NL,,,,,,,,,,
0,Abl Christian,Utah Val St,Wed Jan 18,,0,Central Connecticut,58,LIU,42,20230122,NL,,,,,,,,,,
0,S Methodist,Tulsa,Wed Jan 18,,0,Memphis,75,Cincinnati,68,20230122,NL,,,,,,,,,,
0,Illinois St,N Iowa,Wed Jan 18,,0,Michigan State,69,Indiana,82,20230122,NL,,,,,,,,,,
0,Missouri St,Drake,Wed Jan 18,,0,NJIT,69,Vermont,85,20230122,NL,,,,,,,,,,
0,N Alabama,Central Ark,Wed Jan 18,,0,Sacred Heart,58,Wagner,68,20230122,NL,,,,,,,,,,
0,Xavier,DePaul,Wed Jan 18,,0,Binghamton,57,Maine,78,20230122,NL,,,,,,,,,,
0,Providence,Marquette,Wed Jan 18,,0,Marist,55,Mount St. Mary's,59,20230122,NL,,,,,,,,,,
0,Utah Tech,Grd Canyon,Wed Jan 18,,0,Canisius,82,Quinnipiac,87,20230122,NL,,,,,,,,,,
0,Arkansas,Missouri,Wed Jan 18,,0,Manhattan,65,Rider,67,20230122,NL,,,,,,,,,,
0,Oklahoma,Oklahoma St,Wed Jan 18,,0,Niagara,59,St. Peter's,57,20230122,NL,,,,,,,,,,
0,Oregon,California,Wed Jan 18,,0,Fairfield,62,Siena,52,20230122,NL,,,,,,,,,,
0,San Diego St,Colorado St,Wed Jan 18,,0,Oregon State,68,California,48,20230122,NL,,,,,,,,,,
0,Rutgers,Michigan St,Thu Jan 19,,0,Wichita State,71,SMU,69,20230122,NL,,,,,,,,,,
0,James Mad,Troy,Thu Jan 19,,0,Washington State,55,Colorado,58,20230122,NL,,,,,,,,,,
0,LA Monroe,GA Southern,Thu Jan 19,,0,Kansas,69,Baylor,75,20230123,NL,,,,,,,,,,
0,Georgia St,Old Dominion,Thu Jan 19,,0,New Mexico,94,Nevada,97,20230123,NL,,,,,,,,,,
0,Kennesaw St,Stetson,Thu Jan 19,,0,North Dakota,80,Western Illinois,92,20230123,NL,,,,,,,,,,
0,Queens,N Florida,Thu Jan 19,,0,Wisconsin,63,Northwestern,66,20230123,NL,,,,,,,,,,
0,Citadel,NC-Grnsboro,Thu Jan 19,,0,Texas Southern,71,Alabama State,65,20230123,NL,,,,,,,,,,
0,Wm & Mary,Delaware,Thu Jan 19,,0,Grambling,77,Arkansas-Pine Bluff,70,20230123,NL,,,,,,,,,,
0,Towson,NC A&T,Thu Jan 19,,0,Florida A&M,58,Jackson State,59,20230123,NL,,,,,,,,,,
0,Cleveland St,N Kentucky,Thu Jan 19,,0,Southern,84,Mississippi Valley State,70,20230123,NL,,,,,,,,,,
0,Northeastrn,Stony Brook,Thu Jan 19,,0,Colgate,64,Boston University,51,20230123,NL,,,,,,,,,,
0,Col Charlestn,Monmouth,Thu Jan 19,,0,Chicago State,74,Coastal Carolina,70,20230123,NL,,,,,,,,,,
0,Jksnville St,Fla Gulf Cst,Thu Jan 19,,0,Oakland,76,Detroit,67,20230123,NL,,,,,,,,,,
0,Charlotte,Middle Tenn,Thu Jan 19,,0,Penn,76,Hartford,52,20230123,NL,,,,,,,,,,
0,Binghamton,Albany,Thu Jan 19,,0,Coppin State,76,Howard,90,20230123,NL,,,,,,,,,,
0,NJIT,Bryant,Thu Jan 19,,0,Norfolk State,71,Morgan State,77,20230123,NL,,,,,,,,,,
0,Michigan,Maryland,Thu Jan 19,,0,Maryland-Eastern Shore,59,North Carolina Central,58,20230123,NL,,,,,,,,,,
0,Purdue,Minnesota,Thu Jan 19,,0,Delaware State,88,South Carolina State,85,20230123,NL,,,,,,,,,,
0,NC-Wilmgton,Hofstra,Thu Jan 19,,0,Duke,75,Virginia Tech,78,20230123,NL,,,,,,,,,,
0,IPFW,Wright State,Thu Jan 19,,0,Prairie View,59,Alabama A&M,67,20230123,NL,,,,,,,,,,
0,Oakland,IUPUI,Thu Jan 19,,0,Bethune-Cookman,68,Alcorn State,76,20230123,NL,,,,,,,,,,
0,Hampton,Drexel,Thu Jan 19,,0,Kansas State,76,Iowa State,80,20230124,NL,,,,,,,,,,
0,Mercer,VA Military,Thu Jan 19,,0,Oklahoma State,75,Texas,89,20230124,NL,,,,,,,,,,
0,Liberty,Jacksonville,Thu Jan 19,,0,Oklahoma,52,TCU,79,20230124,NL,,,,,,,,,,
0,App State,Coastal Car,Thu Jan 19,,0,Miami (FL),86,Florida State,63,20230124,NL,,,,,,,,,,
0,Maine,Vermont,Thu Jan 19,,0,Georgia Tech,51,Clemson,72,20230124,NL,,,,,,,,,,
0,Wichita St,Memphis,Thu Jan 19,,0,Miami (OH),68,Akron,73,20230124,NL,,,,,,,,,,
0,Ste F Austin,Sam Hous St,Thu Jan 19,,0,Bowling Green State,83,Central Michigan,61,20230124,NL,,,,,,,,,,
0,S Alabama,S Mississippi,Thu Jan 19,,0,Western Michigan,76,Ohio,88,20230124,NL,,,,,,,,,,
0,LA Lafayette,Arkansas St,Thu Jan 19,,0,Indiana State,68,Drake,70,20230124,NL,,,,,,,,,,
0,E Washingtn,N Colorado,Thu Jan 19,,0,UIC,59,Missouri State,63,20230124,NL,,,,,,,,,,
0,Bellarmine,Austin Peay,Thu Jan 19,,0,Kent State,76,Northern Illinois,86,20230124,NL,,,,,,,,,,
0,TX A&M-Com,New Orleans,Thu Jan 19,,0,Murray State,64,Southern Illinois,68,20230124,NL,,,,,,,,,,
0,Fla Atlantic,TX-San Ant,Thu Jan 19,,0,Fresno State,53,Boise State,63,20230124,NL,,,,,,,,,,
0,TX-Pan Am,TX-Arlington,Thu Jan 19,,0,Penn State,45,Rutgers,65,20230124,NL,,,,,,,,,,
0,E Kentucky,Lipscomb,Thu Jan 19,,0,LSU,40,Arkansas,60,20230124,NL,,,,,,,,,,
0,Rob Morris,WI-Milwkee,Thu Jan 19,,0,Buffalo,91,Ball State,65,20230124,NL,,,,,,,,,,
0,UMKC,North Dakota,Thu Jan 19,,0,Tulsa,66,East Carolina,76,20230124,NL,,,,,,,,,,
0,Neb Omaha,S Dakota St,Thu Jan 19,,0,DePaul,76,Georgetown,81,20230124,NL,,,,,,,,,,
0,Denver,South Dakota,Thu Jan 19,,0,Ohio State,60,Illinois,69,20230124,NL,,,,,,,,,,
0,TN Martin,SE Missouri,Thu Jan 19,,0,Davidson,64,La Salle,57,20230124,NL,,,,,,,,,,
0,Youngs St,WI-Grn Bay,Thu Jan 19,,0,Missouri,89,Ole Miss,77,20230124,NL,,,,,,,,,,
0,Oral Roberts,N Dakota St,Thu Jan 19,,0,Notre Dame,82,NC State,85,20230124,NL,,,,,,,,,,
0,Marshall,Texas State,Thu Jan 19,,0,Eastern Michigan,79,Toledo,84,20230124,NL,,,,,,,,,,
0,Rice,North Texas,Thu Jan 19,,0,UNC,72,Syracuse,68,20230124,NL,,,,,,,,,,
0,Incar Word,Hsn Christian,Thu Jan 19,,0,Kentucky,69,Vanderbilt,53,20230124,NL,,,,,,,,,,
0,TX A&M-CC,Lamar,Thu Jan 19,,0,Air Force,52,San Jose State,82,20230124,NL,,,,,,,,,,
0,McNeese St,Nicholls St,Thu Jan 19,,0,Wyoming,72,UNLV,86,20230124,NL,,,,,,,,,,
0,Idaho,N Arizona,Thu Jan 19,,0,Mississippi State,63,Alabama,66,20230125,NL,,,,,,,,,,
0,UC Riverside,UC Davis,Thu Jan 19,,0,Houston,82,UCF,71,20230125,NL,,,,,,,,,,
0,NW State,SE Louisiana,Thu Jan 19,,0,Georgia,41,Tennessee,70,20230125,NL,,,,,,,,,,
0,TN Tech,AR Lit Rock,Thu Jan 19,,0,Xavier,82,UConn,79,20230125,NL,,,,,,,,,,
0,Morehead St,SIU Edward,Thu Jan 19,,0,Texas A&M,79,Auburn,63,20230125,NL,,,,,,,,,,
0,Indiana,Illinois,Thu Jan 19,,0,Butler,58,Providence,79,20230125,NL,,,,,,,,,,
0,San Diego,Portland,Thu Jan 19,,0,Northwestern,78,Nebraska,63,20230125,NL,,,,,,,,,,
0,Loyola Mymt,Gonzaga,Thu Jan 19,,0,Wofford,85,Chattanooga,80,20230125,NL,,,,,,,,,,
0,N Mex State,S Utah,Thu Jan 19,,0,Lehigh,74,Holy Cross,68,20230125,NL,,,,,,,,,,
0,Florida Intl,TX El Paso,Thu Jan 19,,0,Loyola (MD),46,Lafayette,62,20230125,NL,,,,,,,,,,
0,W Kentucky,LA Tech,Thu Jan 19,,0,ETSU,67,Mercer,71,20230125,NL,,,,,,,,,,
0,S Indiana,Lindenwood,Thu Jan 19,,0,Fordham,79,St. Bonaventure,68,20230125,NL,,,,,,,,,,
0,E Illinois,TN State,Thu Jan 19,,0,George Mason,52,VCU,72,20230125,NL,,,,,,,,,,
0,Sac State,Idaho State,Thu Jan 19,,0,Charleston Southern,64,Winthrop,76,20230125,NL,,,,,,,,,,
0,Portland St,Weber State,Thu Jan 19,,0,Belmont,73,Evansville,64,20230125,NL,,,,,,,,,,
0,Wash State,Utah,Thu Jan 19,,0,Chicago State,65,Stanford,72,20230125,NL,,,,,,,,,,
0,Washington,Colorado,Thu Jan 19,,0,Richmond,76,UMass,85,20230125,NL,,,,,,,,,,
0,USC,Arizona,Thu Jan 19,,0,Presbyterian,80,UNC Asheville,88,20230125,NL,,,,,,,,,,
0,Cal St Nrdge,UCSB,Thu Jan 19,,0,Army,61,American,63,20230125,NL,,,,,,,,,,
0,Hawaii,UC Irvine,Thu Jan 19,,0,Vermont,80,Binghamton,55,20230125,NL,,,,,,,,,,
0,CS Fullerton,Lg Beach St,Thu Jan 19,,0,Navy,63,Bucknell,46,20230125,NL,,,,,,,,,,
0,UC San Diego,Cal Poly,Thu Jan 19,,0,Loyola (IL),58,Duquesne,72,20230125,NL,,,,,,,,,,
0,Tarleton State,Seattle,Thu Jan 19,,0,South Carolina,60,Florida,81,20230125,NL,,,,,,,,,,
0,UCLA,Arizona St,Thu Jan 19,,0,Samford,84,Furman,91,20230125,NL,,,,,,,,,,
0,Pacific,San Francisco,Thu Jan 19,,0,USC Upstate,66,Gardner-Webb,78,20230125,NL,,,,,,,,,,
0,St Marys,Pepperdine,Thu Jan 19,,0,St. Joseph's,91,George Washington,92,20230125,NL,,,,,,,,,,
0,BYU,Santa Clara,Thu Jan 19,,0,Stonehill,56,Hartford,73,20230125,NL,,,,,,,,,,
0,Oregon St,Stanford,Thu Jan 19,,0,Campbell,72,High Point,64,20230125,NL,,,,,,,,,,
0,Ball State,Kent State,Fri Jan 20,,0,IUPUI,75,Purdue-Fort Wayne,81,20230125,NL,,,,,,,,,,
0,Central Conn,Wagner,Fri Jan 20,,0,UMass-Lowell,70,Maine,75,20230125,NL,,,,,,,,,,
0,Mt St Marys,Siena,Fri Jan 20,,0,Wisconsin,55,Maryland,73,20230125,NL,,,,,,,,,,
0,Niagara,Rider,Fri Jan 20,,0,Albany (NY),65,New Hampshire,84,20230125,NL,,,,,,,,,,
0,St Peters,Marist,Fri Jan 20,,0,UMBC,65,NJIT,69,20230125,NL,,,,,,,,,,
0,Iona,Manhattan,Fri Jan 20,,0,VMI,50,UNC Greensboro,62,20230125,NL,,,,,,,,,,
0,Canisius,Fairfield,Fri Jan 20,,0,Wake Forest,79,Pitt,81,20230125,NL,,,,,,,,,,
0,Villanova,St Johns,Fri Jan 20,,0,Dayton,70,Rhode Island,75,20230125,NL,,,,,,,,,,
0,St Fran (NY),St Fran (PA),Fri Jan 20,,0,Texas-Rio Grande Valley,66,Stephen F. Austin,83,20230125,NL,,,,,,,,,,
0,Stonehill,LIU,Fri Jan 20,,0,South Florida,76,Temple,79,20230125,NL,,,,,,,,,,
0,VCU,Richmond,Fri Jan 20,,0,West Virginia,76,Texas Tech,61,20230125,NL,,,,,,,,,,
0,Sacred Hrt,F Dickinson,Fri Jan 20,,0,The Citadel,81,Western Carolina,70,20230125,NL,,,,,,,,,,
0,Toledo,Buffalo,Fri Jan 20,,0,Illinois State,75,Bradley,79,20230125,NL,,,,,,,,,,
0,Boise State,New Mexico,Fri Jan 20,,0,Valparaiso,66,Northern Iowa,77,20230125,NL,,,,,,,,,,
0,Col Charlestn,Northeastrn,Sat Jan 21,,0,California Baptist,74,UT Arlington,66,20230125,NL,,,,,,,,,,
0,Geo Mason,Rhode Island,Sat Jan 21,,0,Louisville,65,Boston College,75,20230125,NL,,,,,,,,,,
0,Detroit,IUPUI,Sat Jan 21,,0,St. John's (NY),76,Creighton,104,20230125,NL,,,,,,,,,,
0,Mississippi,Arkansas,Sat Jan 21,,0,Indiana,61,Minnesota,57,20230125,NL,,,,,,,,,,
0,Syracuse,GA Tech,Sat Jan 21,,0,Tulane,95,Wichita State,90,20230125,NL,,,,,,,,,,
0,Miami (FL),Duke,Sat Jan 21,,0,Utah State,75,San Diego State,85,20230125,NL,,,,,,,,,,
0,Georgetown,Xavier,Sat Jan 21,,0,Purdue,75,Michigan,70,20230126,NL,,,,,,,,,,
0,Central FL,S Florida,Sat Jan 21,,0,Arizona,63,Washington State,58,20230126,NL,,,,,,,,,,
0,Dayton,Geo Wshgtn,Sat Jan 21,,0,UCLA,64,USC,77,20230126,NL,,,,,,,,,,
0,NC-Wilmgton,Stony Brook,Sat Jan 21,,0,Middle Tennessee,67,Florida Atlantic,85,20230126,NL,,,,,,,,,,
0,U Mass,St Josephs,Sat Jan 21,,0,Longwood,59,Radford,63,20230126,NL,,,,,,,,,,
0,Vanderbilt,Georgia,Sat Jan 21,,0,Saint Francis (PA),82,Fairleigh Dickinson,87,20230126,NL,,,,,,,,,,
0,Citadel,VA Military,Sat Jan 21,,0,Western Kentucky,69,Florida International,78,20230126,NL,,,,,,,,,,
0,TX Christian,Kansas,Sat Jan 21,,0,Delaware,66,Hampton,67,20230126,NL,,,,,,,,,,
0,Loyola-MD,Boston U,Sat Jan 21,,0,Coastal Carolina,69,James Madison,75,20230126,NL,,,,,,,,,,
0,N Hampshire,Maryland BC,Sat Jan 21,,0,Louisiana-Monroe,86,Marshall,82,20230126,NL,,,,,,,,,,
0,Navy,Army,Sat Jan 21,,0,Drexel,55,North Carolina A&T,68,20230126,NL,,,,,,,,,,
0,Delaware,Drexel,Sat Jan 21,,0,Green Bay,50,Northern Kentucky,68,20230126,NL,,,,,,,,,,
0,SC Upstate,NC-Asheville,Sat Jan 21,,0,Louisiana Tech,59,UAB,65,20230126,NL,,,,,,,,,,
0,Longwood,Presbyterian,Sat Jan 21,,0,Lipscomb,67,Jacksonville State,72,20230126,NL,,,,,,,,,,
0,Jksnville St,Stetson,Sat Jan 21,,0,UTSA,59,North Texas,63,20230126,NL,,,,,,,,,,
0,Queens,Jacksonville,Sat Jan 21,,0,Charlotte,63,Rice,65,20230126,NL,,,,,,,,,,
0,Central Mich,Ohio,Sat Jan 21,,0,Utah Tech,72,Tarleton State,74,20230126,NL,,,,,,,,,,
0,Oral Roberts,North Dakota,Sat Jan 21,,0,Utah Valley,67,Southern Utah,79,20230126,NL,,,,,,,,,,
0,Iowa,Ohio State,Sat Jan 21,,0,UC-Irvine,61,Cal State Fullerton,62,20230126,NL,,,,,,,,,,
0,Gard-Webb,Winthrop,Sat Jan 21,,0,Idaho State,68,Eastern Washington,81,20230126,NL,,,,,,,,,,
0,High Point,Radford,Sat Jan 21,,0,Portland,60,Loyola Marymount,79,20230126,NL,,,,,,,,,,
0,Fordham,Duquesne,Sat Jan 21,,0,Utah,63,Oregon State,44,20230126,NL,,,,,,,,,,
0,NC A&T,Wm & Mary,Sat Jan 21,,0,San Diego,87,Pepperdine,78,20230126,NL,,,,,,,,,,
0,UMKC,N Dakota St,Sat Jan 21,,0,St. Francis (NY),65,Wagner,56,20230126,NL,,,,,,,,,,
0,Neb Omaha,South Dakota,Sat Jan 21,,0,Georgia State,59,Appalachian State,71,20230126,NL,,,,,,,,,,
0,Texas A&M,Kentucky,Sat Jan 21,,0,Eastern Kentucky,71,Bellarmine,72,20230126,NL,,,,,,,,,,
0,S Alabama,Coastal Car,Sat Jan 21,,0,Merrimack,64,Central Connecticut,61,20230126,NL,,,,,,,,,,
0,Liberty,N Florida,Sat Jan 21,,0,Hofstra,82,Elon,65,20230126,NL,,,,,,,,,,
0,Dartmouth,Princeton,Sat Jan 21,,0,Austin Peay,57,Kennesaw State,84,20230126,NL,,,,,,,,,,
0,Boston Col,Notre Dame,Sat Jan 21,,0,Stetson,45,Liberty,74,20230126,NL,,,,,,,,,,
0,Virginia,Wake Forest,Sat Jan 21,,0,SMU,84,Memphis,99,20230126,NL,,,,,,,,,,
0,Cornell,Harvard,Sat Jan 21,,0,Iowa,61,Michigan State,63,20230126,NL,,,,,,,,,,
0,DePaul,Providence,Sat Jan 21,,0,Little Rock,72,Morehead State,76,20230126,NL,,,,,,,,,,
0,Iowa State,Oklahoma St,Sat Jan 21,,0,Fairfield,63,Mount St. Mary's,60,20230126,NL,,,,,,,,,,
0,Texas Tech,Kansas St,Sat Jan 21,,0,Jacksonville,62,North Alabama,80,20230126,NL,,,,,,,,,,
0,UCLA,Arizona,Sat Jan 21,,0,Monmouth,49,UNC Wilmington,52,20230126,NL,,,,,,,,,,
0,Holy Cross,Bucknell,Sat Jan 21,,0,Florida Gulf Coast,82,Queens (NC),84,20230126,NL,,,,,,,,,,
0,American,Colgate,Sat Jan 21,,0,LIU,74,Sacred Heart,70,20230126,NL,,,,,,,,,,
0,N Iowa,IL-Chicago,Sat Jan 21,,0,Northeastern,63,Towson,72,20230126,NL,,,,,,,,,,
0,S Illinois,Missouri St,Sat Jan 21,,0,South Dakota,72,Western Illinois,75,20230126,NL,,,,,,,,,,
0,Nebraska,Penn State,Sat Jan 21,,0,Stony Brook,74,William & Mary,77,20230126,NL,,,,,,,,,,
0,Hampton,Monmouth,Sat Jan 21,,0,Milwaukee,86,Wright State,93,20230126,NL,,,,,,,,,,
0,Akron,W Michigan,Sat Jan 21,,0,Grand Canyon,75,Abilene Christian,73,20230126,NL,,,,,,,,,,
0,La Salle,Saint Louis,Sat Jan 21,,0,North Florida,85,Central Arkansas,88,20230126,NL,,,,,,,,,,
0,Marshall,Arkansas St,Sat Jan 21,,0,McNeese State,65,Incarnate Word,70,20230126,NL,,,,,,,,,,
0,James Mad,S Mississippi,Sat Jan 21,,0,Texas A&M-Commerce,62,Lamar,57,20230126,NL,,,,,,,,,,
0,Georgia St,GA Southern,Sat Jan 21,,0,Troy,57,Louisiana,72,20230126,NL,,,,,,,,,,
0,St. Thomas,W Illinois,Sat Jan 21,,0,Omaha,61,Kansas City,64,20230126,NL,,,,,,,,,,
0,Denver,S Dakota St,Sat Jan 21,,0,Denver,61,Oral Roberts,102,20230126,NL,,,,,,,,,,
0,Florida St,Pittsburgh,Sat Jan 21,,0,Seattle,40,Sam Houston State,55,20230126,NL,,,,,,,,,,
0,E Tenn St,Chattanooga,Sat Jan 21,,0,Old Dominion,66,South Alabama,64,20230126,NL,,,,,,,,,,
0,Auburn,S Carolina,Sat Jan 21,,0,Tennessee State,75,Southeast Missouri State,92,20230126,NL,,,,,,,,,,
0,N Illinois,E Michigan,Sat Jan 21,,0,New Orleans,87,Southeastern Louisiana,92,20230126,NL,,,,,,,,,,
0,Mercer,NC-Grnsboro,Sat Jan 21,,0,Eastern Illinois,74,Southern Indiana,78,20230126,NL,,,,,,,,,,
0,St Bonavent,Loyola-Chi,Sat Jan 21,,0,Arkansas State,57,Southern Miss,73,20230126,NL,,,,,,,,,,
0,Marquette,Seton Hall,Sat Jan 21,,0,South Dakota State,54,St. Thomas,60,20230126,NL,,,,,,,,,,
0,Florida Intl,TX-San Ant,Sat Jan 21,,0,SIU-Edwardsville,68,Tennessee Tech,80,20230126,NL,,,,,,,,,,
0,Beth-Cook,Jackson St,Sat Jan 21,,0,Nicholls State,86,Texas A&M-Corpus Christi,96,20230126,NL,,,,,,,,,,
0,Columbia,Brown,Sat Jan 21,,0,Georgia Southern,67,Texas State,70,20230126,NL,,,,,,,,,,
0,Colorado St,Wyoming,Sat Jan 21,,0,Weber State,73,Idaho,65,20230126,NL,,,,,,,,,,
0,Towson,Elon,Sat Jan 21,,0,Houston Christian,63,Northwestern State,82,20230126,NL,,,,,,,,,,
0,Tennessee,LSU,Sat Jan 21,,0,Colorado,69,Oregon,75,20230126,NL,,,,,,,,,,
0,E Kentucky,Austin Peay,Sat Jan 21,,0,Lindenwood,59,UT-Martin,66,20230126,NL,,,,,,,,,,
0,Norfolk St,Coppin State,Sat Jan 21,,0,Long Beach State,70,Cal Poly,52,20230126,NL,,,,,,,,,,
0,North Texas,UAB,Sat Jan 21,,0,UC-Davis,79,Cal State Bakersfield,58,20230126,NL,,,,,,,,,,
0,Morgan St,Howard,Sat Jan 21,,0,UC-San Diego,65,Cal State Northridge,57,20230126,NL,,,,,,,,,,
0,Baylor,Oklahoma,Sat Jan 21,,0,Montana State,75,Portland State,66,20230126,NL,,,,,,,,,,
0,Maryland ES,S Car State,Sat Jan 21,,0,Montana,48,Sacramento State,67,20230126,NL,,,,,,,,,,
0,Delaware St,NC Central,Sat Jan 21,,0,Arizona State,66,Washington,69,20230126,NL,,,,,,,,,,
0,E Washingtn,N Arizona,Sat Jan 21,,0,Air Force,73,New Mexico,81,20230127,NL,,,,,,,,,,
0,Drake,Evansville,Sat Jan 21,,0,UCSB,65,Hawaii,64,20230127,NL,,,,,,,,,,
0,Belmont,Bradley,Sat Jan 21,,0,Purdue-Fort Wayne,74,Cleveland State,79,20230127,NL,,,,,,,,,,
0,Hawaii,UC Riverside,Sat Jan 21,,0,Saint Louis,74,Davidson,70,20230127,NL,,,,,,,,,,
0,Nicholls St,McNeese St,Sat Jan 21,,0,Rider,68,Marist,52,20230127,NL,,,,,,,,,,
0,Morehead St,Lindenwood,Sat Jan 21,,0,Manhattan,62,Niagara,68,20230127,NL,,,,,,,,,,
0,TX A&M-Com,SE Louisiana,Sat Jan 21,,0,Detroit,77,Robert Morris,85,20230127,NL,,,,,,,,,,
0,TN State,AR Lit Rock,Sat Jan 21,,0,Iona,53,Siena,70,20230127,NL,,,,,,,,,,
0,S Indiana,SIU Edward,Sat Jan 21,,0,Oakland,73,Youngstown State,77,20230127,NL,,,,,,,,,,
0,E Illinois,TN Martin,Sat Jan 21,,0,North Dakota,75,North Dakota State,91,20230127,NL,,,,,,,,,,
0,Bellarmine,Lipscomb,Sat Jan 21,,0,Buffalo,68,Kent State,74,20230127,NL,,,,,,,,,,
